product_code,recommend_product_codes_concated 
9369,157868#69742#173893#5402#274340#298103#70218#192882#9476#7541#64598#456655#9302#6449#5972#9477#814195#203019#9372#347130#274278#277768#6427#5975#9786#9478#516150#6238#46960#28046#7801#4827#347095#9365#198300#9801#814191#22394#54885#180016#347170#1007#343676#272717#54212#9366#9290#4006#444430#71593
31144,192065#586144#1122#4341#32938#451262#32643#7057#11719#219#166514#211075#12836#4468#206296#32433#222#4846#7061#2631#31267#5879#6456#7514#32644#483136#32537#46615#5823#33203#32607#810#177#219022#3662#32902#161333#3137#326808#448674#3706#3814#1371#33208#5911#10974#5205#2667#1754#205545
73003,319722#823190#815964#203502#204572#786639#191427#18371#68947#7694#846861#169699#289691#182978#11369#12406#846860#11944#154478#168848#846475#786764#458003#224728#12411#49779#456451#830347#11640#76870#11617#522136#527821#3236#511375#1509#830127#47833#3171#25707#72927#25335#330010#165410#3655#359258#31113#80708#33005#12033
806037,6405#9366#806046#2708#2524#819249#601#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112
438765,861395#678569#699483#657154#823464#2242#276868#195048#358766#350102#665116#53336#855865#6523#2818#2969#395479#51217#21280#410959#166496#2061#4184#8036#852107#67727#34363#164099#185234#1525#3827#11124#16294#8761#52826#1336#541675#69726#9621#75817#57737#7375#8006#308123#47575#417453#9781#156626#229057#165565
4636,816356#214754#4635#3775#2404#56733#481293#1594#333#1162#80181#1532#846868#431599#184742#59179#71088#725#68347#55307#21977#516981#850534#11587#68191#1613#32570#68260#3414#156458#11261#714769#223365#60292#555#66304#66188#213797#10630#347#157963#357#221641#857569#439#857695#829174#818445#173736#158482
1097,907#127#42513#2331#163319#49323#3682#5767#52826#2987#185155#2628#160484#2656#851#5205#7654#2631#862892#501094#859730#326327#419#506428#447499#161215#186329#5525#415149#33209#1716#4352#226919#275#25710#3854#162086#183724#75639#175054#1830#9800#17722#155525#157418#5381#676351#28919#75237#823470
10617,72244#168657#72358#2660#2553#194297#937#72245#72209#4122#72207#72225#72312#446375#4409#72221#6988#278045#73652#72281#72215#10662#72383#76300#699492#550195#72223#2383#72248#73520#676346#66985#517063#8149#815435#534#54790#158662#2836#73695#457698#185008#892#60367#205606#46852#72218#294809#409788#600126
854312,855115#855116#855631#11977#842025#68552#680744#855632#68568#68555#6866#11367#69569#817759#31710#69607#171414#2134#457698#78572#193134#436#531161#11840#154493#226439#9839#853607#260816#796487#160168#858152#158074#764622#166626#158621#38660#9646#222532#44935#60814#20275#212299#225977#69614#81973#33784#222348#175251#390575
32433,189289#573700#1391#192065#31273#1371#665531#4575#7057#31740#3662#6519#571496#205395#7514#1401#31144#40130#1387#3611#5046#11056#713#2529#2973#300#4532#1370#69736#154505#1749#4970#382081#279191#687#24162#370347#808826#856820#40041#4522#5708#274340#5239#817630#395806#195046#330335#39086#649
428734,280440#54127#66962#66326#461545#11581#192157#184920#57054#60020#225718#56370#211565#191000#9366#67019#69901#2009#2761#63631#710976#2027#4610#5141#54894#70231#46889#54010#184673#855773#55073#1762#3332#1770#5767#40706#215296#3713#54024#809035#69736#3760#5291#432#199299#62975#204974#575#648#651
3375,774082#6286#6294#2277#719592#2286#857997#3364#849089#849247#7527#2310#853917#181641#11876#13651#779025#205545#844756#2331#2272#2434#158853#408908#816817#191553#192850#24105#580#2922#2282#365324#1484#849087#28589#2478#1649#697564#7331#3365#1218#839370#819#156443#29007#10868#2573#258495#12163#856215
766624,550391#849936#852176#183382#156165#252553#811731#160439#818224#154544#816974#46856#5531#1557#2027#160046#1069#214#54010#30742#822339#222278#8004#213031#669178#356851#782664#368#5906#2144#4377#6616#80529#11254#3461#39085#4634#59967#521491#1726#7502#425#216472#7296#450929#11493#1709#843013#1036#59857
3702,31214#4240#39142#710987#462552#344097#226497#270373#344122#15533#9539#2969#9191#66801#6624#32850#409401#204426#25684#2089#812702#349547#537250#159452#223556#34237#227910#4644#31401#74535#39085#5075#43579#814604#5081#144#11895#434711#414721#24197#42424#8043#360933#854#154501#154490#183132#167097#9826#241541
69080,34288#68942#197763#856473#72809#11920#76044#776125#35742#853807#186872#458331#8219#811146#25710#32038#159809#12252#180781#31438#24390#4469#215198#2631#5812#163886#391897#4379#857858#169307#51283#65429#24071#61474#464528#154004#16992#436070#852580#304992#226600#173449#329528#223515#521492#195932#59890#274636#858315#47001
31432,339983#14981#31466#23467#23485#226769#282891#13612#8024#2961#355406#666767#11204#515277#227910#228#860537#2549#475#8445#178503#39330#6110#631759#562630#206298#371067#66430#9147#851933#33976#71772#431#380475#433077#3882#357917#799186#164535#5831#11860#261024#828264#511718#156665#2071#191592#154628#11205#3937
282938,33990#828753#1002#473880#72967#188499#176145#67581#427860#202075#724#34016#3952#278504#259124#158182#654#9729#365323#160534#212987#63017#11371#9816#56593#4184#67060#181517#490353#58887#580450#66448#525086#2612#48732#837722#1983#68947#449583#68989#445136#560473#3798#216231#38110#1072#165229#720#838744#18963
2345,1502#4424#357#1522#2670#3900#269#1551#5434#497#28#9826#92#776987#6456#432#32570#42817#523#10712#771973#441415#1353#271893#3493#38563#1352#60217#39#347098#7073#14206#713#9424#3710#5574#169462#196#9190#212355#1860#1740#56582#13728#308123#11254#681509#725#180507#5658
826110,468858#343508#8913#8746#8757#403687#849596#759931#10749#9058#854399#339627#8733#155401#403685#154449#161471#9059#837722#8744#8732#8730#8722#824935#8761#176982#3224#221423#167949#45534#165272#837723#223007#8745#771961#250598#413725#526610#220913#12063#76870#849597#49751#57044#855780#70414#849429#220541#8758#853733
7469,791992#3487#11191#5047#791997#220786#7720#531#220809#7470#3034#154379#856419#6561#159178#33507#13727#245113#33301#180832#3062#606022#34713#2489#13725#33934#856420#6864#533378#10907#221423#34831#172#10646#59041#165099#509867#846#158765#858780#36977#36997#5834#623900#158203#803472#245002#220608#810387#270336
11557,69332#749529#68177#69702#68277#68491#68401#68302#69726#68084#68327#68093#68096#856477#35742#278655#159710#69227#4334#73623#72809#212028#68191#11920#190346#222063#3240#561959#158042#776125#188499#183259#72954#76782#724800#33209#164675#8219#32038#755405#214647#204879#454875#156593#170832#180781#31438#24390#659170#818681
34272,34761#163197#2332#45228#34363#222377#36007#63399#34513#36205#36857#34237#58946#69458#217925#67449#211379#11528#169119#158977#13732#506428#856849#35816#426568#158209#72323#195667#233457#458060#59922#515971#155956#853931#35834#166278#3078#293526#11856#15629#71117#428486#23482#517070#204572#155499#603560#214491#9379#551876
368449,70072#272453#53484#217265#182993#260828#2870#30042#44667#2397#190280#2457#59069#56733#179984#43397#78067#430#24133#14283#38234#33313#29075#72502#59936#219861#2491#9570#450929#69113#349038#825191#12012#856718#3870#75358#29569#159784#3433#24051#2516#6546#165272#4364#68568#221382#347#221641#857569#439
18283,219633#15667#164203#434711#3393#521590#11887#13774#15694#11831#1042#3392#699352#1502#15705#15823#158685#846940#452770#15629#730240#6546#18285#15571#7957#8392#15530#16077#7482#15636#51067#16004#15630#849667#17760#11829#761#5574#4440#171624#248912#776125#41931#10838#853090#510#444369#204572#188092#161433
11627,402836#391#64#96#11886#21247#21263#27558#7728#6739#63390#9282#191165#166#6615#7190#158977#858077#21381#15064#316605#184758#851911#9151#542265#10923#551599#376265#158122#37768#569731#23639#5234#208795#52768#1065#184951#178340#54269#191200#274654#656655#180025#4103#9297#68120#655#580282#181856#74307
1500,829099#154398#820#4039#2768#31422#1553#31476#3438#31429#20717#2472#414#165565#1790#191165#1037#11445#224596#646#2074#645450#144#191565#11430#1288#691307#2061#852107#281#12101#22125#4113#6110#30916#796245#528414#30898#7062#667#976#4516#164308#26023#227126#184752#38279#1566#562632#31401
827608,2612#542440#858335#46385#817959#2286#66919#21705#2279#823470#824548#4379#32623#47289#6004#184272#205944#199444#27772#394297#2025#154625#830123#1324#280336#580909#4659#2529#2277#443633#35656#705#853069#28875#3721#432#182978#32610#811189#849678#184506#13729#3117#485548#4675#1118#168859#3183#509992#3223
849569,853649#849578#627846#668807#849576#843033#843010#168502#849584#849966#852154#219143#14077#628064#861365#844918#854401#849540#154640#844908#844768#856506#541323#710987#849652#382753#356219#25357#856280#852904#849661#4721#849573#856740#61746#59566#30874#227430#6054#1007#221226#655#5133#810921#50646#853767#356305#853851#511398#849577
10520,562483#171075#468806#13612#2583#180833#5658#8757#1608#540344#1652#3003#155444#764808#3781#6456#7689#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54
10713,251645#536009#829811#159381#859910#11929#11316#3669#287096#10868#10867#846823#220778#682312#776967#1336#220793#858074#319766#857695#851763#6487#192137#821256#597721#856215#475907#858095#231269#269069#157636#782737#858085#207440#858076#188133#843784#11057#208850#207422#846868#853642#551455#3397#156615#520512#854038#806512#3003#227414
2695,5280#54#749#5823#1#2529#678014#54999#10875#3814#4899#810#441274#632219#1370#11530#206296#435949#625577#7785#32917#849548#11462#179587#159661#54070#1325#4961#825164#185096#7795#422030#39449#478911#184612#32264#206358#32124#483166#165236#12126#67733#898#191000#1813#1205#31740#181330#521508#2703
274696,221641#3975#2508#221577#827705#7112#3971#216341#9126#171692#2834#423000#5815#856841#270370#278518#3924#349003#839324#394297#382973#5937#11317#32639#270393#222278#180134#2785#681146#5671#68558#2566#272731#2505#430#166100#12432#171823#160238#20324#5320#170762#280063#4675#11336#1095#11368#68302#452759#68191
504255,47781#2797#211297#545453#181034#34360#49058#763613#5386#206601#304992#11474#11924#212987#34422#55270#369029#870#3315#443633#75417#3015#11295#167563#65039#227123#366063#7061#54#452759#420571#76454#835517#1244#786787#71236#31144#155532#36703#376#3159#4268#92#7159#46790#539854#475906#6456#357#857161
858051,221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54#2557#1626#5115#55847#274767#9516#11869#855997#59890#150112#32715#313235#862473#170888#659346#54934#31150
3332,4971#4634#3419#11254#3775#7297#1019#562632#816145#845536#32770#852113#184688#4733#8530#849058#9139#1882#187041#4338#989#1325#428734#29119#1887#2060#849059#3429#8446#59684#374568#1768#2144#5388#30426#7838#3776#1586#739#4445#70603#4822#2395#7375#851922#425513#6932#54835#512473#154018
11723,11994#34314#321356#164675#185767#68662#69714#36120#44535#75776#75952#43404#13663#164#35656#33870#72719#3801#61727#33709#24162#156486#47923#36249#4334#9529#446375#9636#462052#212028#404072#4644#734568#190346#75526#205833#222063#5556#561959#160773#76554#158042#16798#343679#158724#459227#188499#367001#853195#447589
9677,76078#761860#1272#364400#601805#852066#158724#186872#9802#33264#206537#158252#276451#159992#75068#2818#33382#1393#9592#3166#4754#567227#9293#179006#478920#2650#198688#435527#208850#14248#13723#551340#162355#994#43780#46808#14206#3315#75797#9566#33631#205389#35656#160310#680#7230#1318#509893#727661#159452
853448,27603#154489#270424#163197#75665#184635#26886#4334#169119#212028#857612#190346#222063#561959#158042#188499#72954#76782#33209#164675#755405#214647#204879#454875#156593#659170#1586#818681#21232#463761#214754#858105#451866#11835#173562#820282#196374#2239#672253#34994#75949#158853#20735#207889#853330#46528#185881#154560#50585#44673
852163,5782#1199#72979#505428#51328#154018#66262#162346#5885#573700#294809#347098#15070#1673#68940#2923#1649#5349#17215#6740#52836#158107#5869#164#70414#68196#1522#51549#272910#1552#11541#202465#12005#73906#7472#74121#347#269069#675#7474#221641#857569#439#857695#829174#818445#173736#158482#63390#668194
270335,4316#5151#163963#66497#206362#48768#495877#66607#5059#2461#180928#316275#329#4771#70921#11675#326808#72434#2635#11624#816854#339627#80049#3781#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007
841506,841508#841510#841509#436494#841503#518093#195422#38492#168929#272524#49512#3018#5056#5153#2959#51136#489#67060#15528#3563#180134#9566#73058#359215#7456#4122#169699#368#23477#34237#2383#855088#71205#2046#363#18390#180315#50511#158977#211075#813218#175791#6022#20441#61977#19319#221221#222369#8023#213438
23457,28703#850014#850022#37886#853807#186872#59194#2877#11205#180914#1726#272437#46705#23360#819249#267727#184064#11458#47001#205962#75533#1988#4696#450807#23186#10656#521671#2025#7686#25144#154625#166126#321413#43780#69080#63399#8540#223226#6106#666767#482751#18050#61727#60137#25261#839177#10585#441556#183899#397
24462,24148#30663#6038#2688#212355#18412#222303#70343#271223#176120#402631#1955#3978#2033#1966#1836#814531#1140#964#7099#74121#6092#4693#425#46571#541713#448674#7223#24887#69736#2478#4970#3210#417693#192123#6154#3168#325550#1641#90#518093#6023#497#53993#283034#483166#197763#4539#4329#24138
7059,844927#1790#810921#26417#26032#224408#455286#466#55270#7482#2492#8574#799223#7062#332041#351950#344#205545#516#639102#188142#12254#207813#48782#22092#483951#27772#169134#1754#274654#12163#3121#1553#75405#796245#20858#772422#2670#173739#784307#17273#222273#25335#848486#27163#6562#831151#755414#3084#854374
852020,13670#29199#343679#252517#20184#196150#195048#700714#846406#20501#502351#166222#1092#9189#174484#164639#171747#284#11445#397#9436#812040#198860#8103#64#11944#11772#7883#458003#160025#413441#491404#226#15667#3219#981#76463#2316#2345#1688#434778#413725#3050#14963#856215#676#227912#11541#3397#504167
1478,853589#30512#570#325443#198300#562617#189421#166626#76484#20082#9554#54102#3762#51506#9960#33430#1650#66452#185086#11371#1868#672070#13666#3835#846853#51094#321356#405#69460#160973#5115#276133#3914#85#167616#550#2444#159267#35724#190897#446375#9706#34471#227856#14984#4810#7002#486297#2074#5193
551710,734360#551427#550120#551319#768905#734361#551640#766882#551803#734381#551599#854004#551526#431451#550276#852156#438386#811731#402502#852342#168018#215283#184610#755361#2569#857166#4767#13784#29572#551409#4405#319722#73185#79#810#1496#511399#6535#602474#511356#1664#29569#511379#155883#12022#824642#12026#221641#857569#439
71278,853399#538675#360674#41118#861602#160046#479307#10672#665447#43404#47713#808721#170742#32047#46841#24030#820257#730#669178#673410#6859#2846#207956#182988#71408#159710#155847#56582#71242#180833#24133#29069#2780#221036#11071#824504#805674#271187#166294#14292#1484#59934#10923#161303#11675#275514#192123#28506#31304#656763
12059,47144#47047#251551#6862#46841#12072#46742#3745#14923#158471#810387#376#12056#46769#227123#223007#47660#167395#160773#49751#4422#46967#8023#58895#157397#34278#45128#59179#53908#11511#858398#53368#155466#49665#65039#781512#194056#65147#12063#849667#158685#46741#10585#814609#46948#170698#3117#47334#47287#37207
28841,766868#838613#749593#849208#266929#57918#158967#628064#28875#844918#844908#5975#627973#43699#3447#846872#21705#11492#451625#23375#54885#846866#853329#195457#391897#893#180225#279073#24071#58756#23015#855900#4234#23363#852253#846844#23800#853467#156654#1345#23438#419388#3232#28867#23462#6858#814559#40706#305345#8761
858536,31429#150112#851763#682312#404978#831345#550251#1726#859910#434778#251645#159381#4450#31113#11929#192137#301340#221641#857569#439#857695#829174#818445#173736#158482#63390#668194#862628#66337#184920#2723#366571#814896#319737#168557#23632#70822#711397#799223#184467#50058#167926#29007#271160#7514#38238#66143#828393#169178#54
