product_code,product_name,class_code,class_name,our_price,total_amount
154490,来曲唑片(芙瑞),010105,癌症疼痛,14400,3559
4664,盐酸环丙沙星乳膏(白云山),010324,皮肤感染,400,3543
853150,玻璃酸钠滴眼液,011512,干眼症,4500,3540
2467,阿昔洛韦片(科伦),010315,带状疱疹,400,3536
758157,枸橼酸西地那非片(万艾可),011103,性功能障碍,23800,3529
68120,奥卡西平片(万仪),010510,面瘫癫痫,4200,3527
72143,噻托溴铵粉吸入剂(思力华),011802,哮喘用药,17000,3527
509992,艾附暖宫丸(同仁堂),010802,月经不调,1500,3524
304857,柳氮磺吡啶肠溶片(信谊),010210,胃肠道感染,2800,3524
11541,百乐眠胶囊(扬子江),010506,眩晕失眠,4300,3522
171737,盐酸度洛西汀肠溶片(奥思平),010508,抑郁症类,10200,3518
3781,阿莫西林胶囊(白云山),011701,青霉素类,1600,3506
504167,复方甘草酸苷片(帅能),011014,其他用药,10800,3505
72209,帕司烟肼片(力克菲蒺),011807,抗结核,4500,3504
168611,醋酸去氨加压素片(弥凝),011204,尿崩症,22048,3503
211075,强力枇杷露(横峰),011801,化痰止咳,580,3503
242336,血康胶囊(天施康),010401,跌打损伤内服,3000,3490
559,男宝胶囊(力生制药),011102,补肾壮阳,3500,3486
708171,名流避孕套 性感五合一30只,05,医疗器械,2990,3483
24196,依巴斯汀片(开思亭),010302,皮肤过敏,4650,3483
849292,硫酸沙丁胺醇吸入气雾剂,011802,哮喘用药,2900,3479
169482,降糖通脉片(万高药业),010701,中药降糖,2200,3466
220809,益适纯(依折麦布片),010602,高血脂类,7500,3455
1328,正清风痛宁片(正清),010403,风湿骨痛内服,1900,3453
59207,氨氯地平阿托伐他汀钙片(多达一),010601,高血压类,7390,3449
286172,脑力静胶囊(精诚徽药),011406,体虚乏力,4800,3446
475907,枸橼酸西地那非片(万艾可),011103,性功能障碍,52000,3436
171825,阿立哌唑片(奥派),010504,精神分裂,8300,3435
4927,左炔诺孕酮炔雌醚片(艾悦),01,中西药品,690,3433
159710,银耳孢糖胶囊(双药),011406,体虚乏力,4500,3433
80708,玻璃酸钠滴眼液(海露),011512,干眼症,7880,3432
198743,阿德福韦酯片(阿甘定) ,011002,乙肝用药,10800,3431
819249,哈西奈德溶液(新和成),010317,皮炎湿疹,650,3423
9197,氯霉素滴眼液(瑞眸舒),011707,其他用药,500,3421
73006,安络化纤丸(森隆),011003,肝炎用药,8800,3414
154583,复方环磷酰胺片(泰魁),011808,肺癌,8000,3414
154379,富马酸比索洛尔片(博苏),010601,高血压类,2500,3413
158443,甲钴胺片(迪赛诺),010601,高血压类,1900,3412
70439,布地奈德福莫特罗粉吸入剂(信必可都保),011802,哮喘用药,20578,3401
11284,克罗米通乳膏(四药),010313,皮肤瘙痒,1080,3399
50531,首乌延寿片(龙门),011413,补气类药,600,3372
24051,依巴斯汀片(思金),010302,皮肤过敏,3600,3370
12244,前列舒乐软胶囊(健通),011101,前列腺类,4200,3366
3442,丙酸氟替卡松鼻喷雾剂(辅舒良),011502,鼻炎,7900,3365
1210,维生素E软胶囊,011302,维生素类,800,3361
847385,丹青胶囊,010318,银屑病,6000,3358
11859,他克莫司软膏(普特彼),010317,皮炎湿疹,17000,3354
37501,盐酸米多君片(米维),010609,外周血管疾病,6000,3352
644330,胰激肽原酶肠溶片(达顺),010704,预防病变,2900,3349
11507,止嗽立效丸(立效),011801,化痰止咳,2000,3344
33736,银杏叶片(易亨),010604,冠心病,2500,3339
839160,家中常备 特惠9件装,050608,创伤用品,5990,3327
786787,盐酸二甲双胍缓释片(泰白),010702,西药降糖,3750,3326
11675,乙酰半胱氨酸颗粒(富露施),011809,气管炎,2000,3323
69702,健脑胶囊(广信),010502,神经衰弱,2300,3321
11071,核酪口服溶液(海普),011809,气管炎,2200,3321
2205,复方酮康唑软膏(上龙),010314,手足癣病,600,3301
676,同仁堂六味地黄丸(水蜜丸) 360s,011102,补肾壮阳,2000,3300
8384,血府逐瘀口服液(敖东),010612,其他用药,2850,3294
42817,胃炎宁颗粒(老中医),010204,胃炎用药,2050,3288
28954,过氧苯甲酰凝胶(班赛),010319,痤疮,3900,3284
11982,盐酸多奈哌齐片(思博海),010505,老年痴呆,5300,3262
854366,万通筋骨贴(万通),050607,理疗产品,2300,3253
828690,洁诺菲 阴道抑菌凝胶 ,050610,日常护理,19800,3244
36703,羟苯磺酸钙分散片(朗仕),010704,预防病变,5910,3237
229061,双参龙胶囊(格拉丹东),010604,冠心病,10000,3236
3745,美洛昔康片(莫比可),010403,风湿骨痛内服,2450,3232
2573,左炔诺孕酮炔雌醚片(悦可婷),010821,紧急避孕,1800,3232
165410,羟基脲片(齐鲁),010105,癌症疼痛,7000,3224
174360,白癜风丸(青雪),010321,白癜风,2300,3224
7472,沙美特罗替卡松粉吸入剂(舒利迭),011802,哮喘用药,18800,3223
59556,厄贝沙坦氢氯噻嗪分散片(利培),010601,高血压类,4500,3219
12059,尪痹片(好护士),010403,风湿骨痛内服,4221,3215
5051,阿司匹林肠溶片(平光),010101,感冒发热,500,3214
161062,复方斑蝥胶囊(方舟),011010,肝癌类药,8000,3207
174492,和络舒肝片(甘乙康),011003,肝炎用药,5800,3207
154378,盐酸地尔硫卓缓释胶囊(Ⅱ)(合贝爽),010601,高血压类,2500,3186
156482,盐酸舍曲林片(曲优),010508,抑郁症类,4200,3176
3329,复明片(碑林),011511,白内障,3180,3165
158297,血糖试纸GLUCOCARD(京都),050102,血糖试纸,16500,3162
11808,七鞭回春乐胶囊(豹哥),011102,补肾壮阳,8600,3161
3809,尿毒清颗粒(无糖型)(康臣),011206,尿毒症,6300,3152
11626,阿卡波糖胶囊(贝希),010702,西药降糖,5500,3137
11986,盐酸多奈哌齐片(安理申),010503,帕金森类,17700,3135
58827,马来酸依那普利片(SHYNDEC),010601,高血压类,680,3132
258204,胞磷胆碱钠片(宝诺达),010612,其他用药,6900,3132
208850,金刚片(立长),011102,补肾壮阳,3500,3121
71242,盐酸丙卡特罗口服溶液(瑞宜),011809,气管炎,1800,3106
2617,咪唑斯汀缓释片(皿治林),010302,皮肤过敏,3500,3098
59102,坎地沙坦酯片(必洛斯),010601,高血压类,4600,3086
158648,氯沙坦钾氢氯噻嗪片(奈迪亚),010601,高血压类,3750,3081
26931,和颜 坤泰胶囊 0.5g*36s,010808,更年期综合症,3200,3073
25998,苦参凝胶(新天),010806,妇科炎症,5500,3064
68196,左乙拉西坦片(开浦兰),010510,面瘫癫痫,17500,3061
158485,复方α-酮酸片(科罗迪),011205,肾病综合症,25000,3057
9363,人参保肺丸(同仁堂),011413,补气类药,2850,3057
58819,盐酸拉贝洛尔片(迪赛诺),010601,高血压类,3500,3056
11827,阿仑膦酸钠片(福善美),010406,骨质疏松,7600,3055
459148,鼻炎康片(德众),011502,鼻炎,4000,3048
330010,蒲地蓝消炎口服液(济川),011602,抗菌消炎,5300,3035
540,开塞露(含甘油)(恒健),010209,便秘,1250,3028
275164,奥氮平片(奥兰之),010504,精神分裂,19000,3028
59111,缬沙坦分散片(易达乐),010601,高血压类,3200,3025
161303,滑膜炎片(德济),010403,风湿骨痛内服,2800,3019
207813,小金丸(金马),010803,乳腺疾病,3500,3018
61646,羊肝明目片(清和舒),011512,干眼症,2400,3013
852517,肠内营养乳剂(TP)(瑞素),010215,其他用药,4800,3012
2316,硝苯地平缓释片II(伲福达),010601,高血压类,3000,3010
69389,奥拉西坦胶囊(健朗星),010505,老年痴呆,10600,3003
49665,苯溴马隆片(尤诺),010403,风湿骨痛内服,2880,3000
10907,格列美脲片(亚莫利),010702,西药降糖,8389,2995
163227,复方斯亚旦生发酊(斯亚旦),010326,头皮糠疹,22450,2995
59316,硝苯地平控释片(欣然),010601,高血压类,4500,2994
495852,氯化钠滴眼液,011509,抗视疲劳,1000,2990
73516,茵山莲颗粒(国康),011003,肝炎用药,2000,2986
1033,双氯芬酸钠栓(静青),010107,其他用药,1500,2984
843784,他达拉非片(希爱力),011103,性功能障碍,29800,2982
848845,海氏海诺 创口贴经济型,050610,日常护理,990,2974
40,甘草酸二铵胶囊(甘利欣),011003,肝炎用药,2700,2974
37085,盐酸沙格雷酯片(安步乐克),010610,动脉硬化,7080,2974
849460,海氏海诺 无菌敷贴,050610,日常护理,990,2973
159037,米氮平片(瑞美隆),010508,抑郁症类,15000,2972
53845,肠内营养混悬液(TPF)(能全力),011303,多种维生素矿物质,8700,2972
33990,血府逐瘀胶囊(红花牌),010604,冠心病,2860,2967
154481,甲氨蝶呤片(信谊),010803,乳腺疾病,22000,2963
7902,阿德福韦酯片(丁贺),011002,乙肝用药,10800,2961
3061,非诺贝特胶囊(力平之),010602,高血脂类,5100,2957
220602,富马酸替诺福韦二吡呋酯片(韦瑞德),011003,肝炎用药,59000,2947
11848,硫酸氨基葡萄糖胶囊(维固力),010406,骨质疏松,6900,2940
854,肾石通颗粒(999),011203,尿路结石,2000,2938
2669,肠胃宁片(东方),010205,腹痛腹泻,1600,2936
59064,缬沙坦氢氯噻嗪片(复代文),010601,高血压类,5419,2929
11235,多磺酸粘多糖乳膏(喜辽妥),010327,其他用药,3500,2925
14947,氯沙坦钾片(科素亚),010601,高血压类,6500,2923
59045,盐酸可乐定片(常药),010601,高血压类,1300,2900
3390,阿托伐他汀钙片(立普妥),010602,高血脂类,5600,2897
796245,康妇消炎栓(葵花),010810,妇科栓剂,7200,2895
511503,阿托伐他汀钙片(优力平),010602,高血脂类,3900,2892
3172,盐酸环丙沙星乳膏(恒健),011703,喹诺酮类,280,2889
163873,七鞭回春乐胶囊(汝立康),011102,补肾壮阳,4500,2888
11640,龙泽熊胆胶囊(熊胆丸)(真元),011014,其他用药,3000,2885
8153,玻璃酸钠滴眼液(爱丽),011509,抗视疲劳,3300,2882
175277,甲泼尼龙片(尤金),011510,抗菌消炎,5800,2881
9632,同仁堂 锁阳固精丸 9g*10s,011102,补肾壮阳,3800,2881
829811,智友牌红箭胶囊(久昂),011102,补肾壮阳,19800,2880
47146,双氯芬酸钠缓释胶囊(易克),010403,风湿骨痛内服,1100,2877
2235,聚甲酚磺醛阴道栓(爱宝疗),010810,妇科栓剂,4300,2871
11861,盐酸度洛西汀肠溶胶囊(欣百达),010508,抑郁症类,29348,2867
25335,卤米松三氯生乳膏(新适确得),010317,皮炎湿疹,4900,2862
192102,银花泌炎灵片(华丹),011201,尿路感染,3246,2860
853070,海氏海诺无菌敷贴(防水),050608,创伤用品,175,2845
3050,护肝片(葵花)(糖衣片),011011,降转氨酶,3600,2845
168942,米氮平片(米尔宁),010508,抑郁症类,8500,2841
8043,地榆升白片(地奥),011412,补血类,3200,2833
5874,参茸鞭丸(精瑞),011102,补肾壮阳,4600,2827
434851,盐酸萘甲唑啉滴鼻液(三益),011502,鼻炎,1250,2822
46221,脑安胶囊(兆誉隆),010603,中风偏瘫,4800,2822
47660,艾拉莫德片(艾得辛),010403,风湿骨痛内服,26250,2821
3413,坎地沙坦酯片(维尔亚),010601,高血压类,2700,2816
226,丙酸氯倍他索乳膏(恩肤霜),010317,皮炎湿疹,600,2804
1421,盐酸贝那普利片(洛汀新),010601,高血压类,5900,2800
3102,固肠止泻丸(泾渭),010205,腹痛腹泻,1720,2793
49950,美洛昔康片(威尔森),010403,风湿骨痛内服,700,2791
3100,复方百部止咳颗粒(日田),011801,化痰止咳,450,2790
23192,复方克霉唑乳膏(Ⅱ)(奥青),010324,皮肤感染,1901,2783
762560,金戈10粒装,011103,性功能障碍,39600,2780
6557,甲磺酸倍他司汀片(敏使朗),010506,眩晕失眠,2500,2778
158684,内消瘰疬丸(佛慈),011801,化痰止咳,4650,2775
2990,L-谷氨酰胺呱仑酸钠颗粒(麦滋林),010213,胃及十二指肠溃疡,3000,2773
10875,藿香正气水(育林),011803,感冒咳嗽,650,2768
31401,氟康唑胶囊(大扶康),011602,抗菌消炎,5200,2766
80049,迈之灵片,010612,其他用药,11460,2762
321535,恩替卡韦分散片(和恩),011003,肝炎用药,11600,2749
2017,骨质增生理疗贴,050607,理疗产品,1800,2746
815257,舒筋活血片(广宇制药),010401,跌打损伤内服,450,2746
5574,兰索拉唑肠溶片(康缘药业),010213,胃及十二指肠溃疡,1860,2745
42659,布拉氏酵母菌散(亿活),010205,腹痛腹泻,7200,2743
697563,滴眼用利福平,011512,干眼症,500,2742
157994,糠酸莫米松鼻喷雾剂(内舒拿),011502,鼻炎,7280,2740
33936,益康胶囊(君碧莎),010604,冠心病,3200,2740
66304,桉柠蒎肠溶软胶囊(切诺),011801,化痰止咳,4550,2739
36205,丁苯酞软胶囊(恩必普),010609,外周血管疾病,26500,2735
11850,小麦纤维素颗粒(非比麸),010209,便秘,8200,2731
4364,妥布霉素滴眼液(托百士),011510,抗菌消炎,2150,2727
212037,前列解毒胶囊(科迪),011101,前列腺类,4700,2719
823174,三金片(三金)(OTC),011201,尿路感染,5100,2719
80088,盐酸氯米帕明片(恩华),010508,抑郁症类,2700,2699
11072,丙酸氟替卡松吸入气雾剂(辅舒酮),011802,哮喘用药,8900,2686
2345,三九胃泰颗粒(999),010204,胃炎用药,2950,2674
4437,复方酮康唑发用洗剂(汇科),010326,头皮糠疹,2300,2670
6038,复方醋酸地塞米松乳膏(恒健),010317,皮炎湿疹,250,2660
5565,人工牛黄甲硝唑胶囊(双药),011506,牙龈牙周炎,200,2656
3129,双氯芬酸钠肠溶片(特一),010413,类风湿性关节炎,600,2656
68347,加巴喷丁胶囊(迭力),010510,面瘫癫痫,3165,2653
72654,肝爽颗粒(步长),011004,肝硬化类,5580,2652
226592,前列倍喜胶囊(太和),011101,前列腺类,6200,2651
2851,醋酸泼尼松片(强的松),010327,其他用药,1500,2647
678014,小儿止咳糖浆(育林),010910,咳嗽哮喘,880,2641
10607,妥布霉素地塞米松滴眼液(典必殊),011510,抗菌消炎,4000,2637
167097,小儿豉翘清热颗粒(同贝),010901,感冒发热,3200,2635
36719,羟苯磺酸钙胶囊(达士明),010704,预防病变,4300,2634
47171,独活寄生丸(立效),010403,风湿骨痛内服,950,2628
580282,痛风舒片(盘龙),010408,痛风,1200,2628
209109,重组人表皮生长因子凝胶(易孚),010402,跌打损伤外用,12800,2622
37220,星瑙灵片(礼达),010610,动脉硬化,4000,2621
193779,大风丸(卢医山),010106,创伤疼痛,2500,2619
165720,五维赖氨酸颗粒(维乐多),010904,维生素类,3200,2617
178519,脉管复康胶囊(东泰),010610,动脉硬化,2900,2616
68177,癫痫康胶囊(广盛原),010510,面瘫癫痫,12800,2615
18922,温脾固肠散(广盛原),010205,腹痛腹泻,3600,2613
155532,补肺活血胶囊(雷允上),011402,滋补肝肾,4600,2608
25743,小儿暖脐膏(布布),010215,其他用药,1000,2606
783532,雅培-辅理善瞬感扫描式葡萄糖监测系统套装,050204,雅培瞬感,210000,2606
11617,大补阴丸(胡庆余堂)(水蜜丸),011102,补肾壮阳,3100,2603
7312,左甲状腺素钠片(优甲乐),011516,其他用药,5000,2602
59789,利巴韦林滴眼液(莹润),011515,眼部病变,300,2597
59247,苯磺酸左旋氨氯地平片(华北制药),010601,高血压类,4000,2596
6240,阿卡波糖片(卡博平),010702,西药降糖,4600,2596
39520,羚羊角颗粒(葵花),010901,感冒发热,5000,2591
30091,复方丙酸氯倍他索软膏(金纽尔),010318,银屑病,2900,2587
71461,孟鲁司特钠咀嚼片(白三平),011802,哮喘用药,4800,2580
727664,G点激爽+冰火融情+热粒渴望,040501,安全套,1990,2579
329084,活力源片(珍芝堂),011102,补肾壮阳,2200,2576
11367,盐酸金刚烷胺片(鹏鹞),010503,帕金森类,1000,2570
37072,贝前列素钠片(凯那),010610,动脉硬化,9900,2570
164427,夏枯草胶囊(紫辰宣),010803,乳腺疾病,3000,2565
182031,枸橼酸坦度螺酮胶囊(律康),010507,焦虑症,4800,2563
728516,左炔诺孕酮炔雌醚片(艾悦),010821,紧急避孕,1680,2559
72434,盐酸丙卡特罗口服溶液(美普清),011802,哮喘用药,2400,2559
194594,桂附理中丸(福东海),011402,滋补肝肾,1100,2555
716969,名流避孕套 至薄002-30只,05,医疗器械,1980,2555
157899,磷酸奥司他韦胶囊(可威),011803,感冒咳嗽,20600,2553
849464,海氏海诺 无菌敷贴,050610,日常护理,1100,2552
2371,头孢克洛干混悬剂(希刻劳),011702,头孢类,3100,2551
376,骨仙片(中一),010403,风湿骨痛内服,1990,2551
4231,双氯芬酸钠双释放肠溶胶囊(戴芬),010403,风湿骨痛内服,2650,2550
184882,泮托拉唑钠肠溶片(久印特),010213,胃及十二指肠溃疡,1850,2549
167841,硫辛酸胶囊(唯依能),010704,预防病变,10100,2547
9063,右归丸(仲景),011102,补肾壮阳,6600,2546
1353,小柴胡颗粒(白云山),010101,感冒发热,2000,2546
70817,异丙托溴铵气雾剂(爱全乐),011802,哮喘用药,6400,2541
8209,盐酸莫西沙星片(拜复乐),011704,大环内酯类,13000,2541
174425,除脂生发片(祺笑),010326,头皮糠疹,3200,2532
60218,和血明目片(碑林),011515,眼部病变,4800,2531
483136,清热散结片(鹅城),011605,其他用药,400,2528
32704,盐酸环丙沙星片(京新),011602,抗菌消炎,200,2527
168681,盐酸卡替洛尔滴眼液(美开朗),011513,青光眼,3000,2527
23612,夫西地酸乳膏(奥络),010314,手足癣病,2400,2509
3433,甲磺酸溴隐亭片(佰莫亭) ,010805,保胎促孕,11200,2509
772141,吸入用乙酰半胱氨酸溶液(富露施),011804,呼吸道感染,8980,2503
224728,水飞蓟宾胶囊(水林佳),011007,脂肪肝类,5900,2502
46948,美洛昔康分散片(奈邦),010403,风湿骨痛内服,2450,2499
455017,益气聪明丸(花溪),011514,视物昏花,3800,2494
212640,广誉远 定坤丹(水蜜丸)  7g*6瓶,010802,月经不调,9000,2489
4815,联苯苄唑乳膏(孚琪),010311,花斑癣,2000,2489
227101,白癜风丸(浓缩丸)(正元盛邦),010321,白癜风,3900,2488
2407,益肾灵颗粒(万岁),011102,补肾壮阳,2500,2486
164126,胰激肽原酶肠溶片(怡开),010601,高血压类,3700,2483
3321,跌打万花油(恒健),010402,跌打损伤外用,300,2478
270376,参鹿扶正胶囊(鲁抗),011102,补肾壮阳,9860,2476
358083,厄贝沙坦片(安来),010601,高血压类,3500,2476
275277,利培酮口崩片(齐鲁),010504,精神分裂,5200,2476
28309,夫西地酸乳膏(立思丁),010324,皮肤感染,5100,2474
11990,米诺地尔酊(蔓迪),010304,生发乌发,16800,2472
674999,胸腺肽肠溶片,011003,肝炎用药,9000,2471
5205,盐酸左氧氟沙星片(东信),011703,喹诺酮类,300,2471
6083,复方硫酸新霉素滴眼液(五景),011510,抗菌消炎,500,2468
68348,丙戊酸钠缓释片(典泰),010510,面瘫癫痫,1800,2468
421606,盐酸左氧氟沙星片(彼迪),011804,呼吸道感染,500,2465
65147,康复新液(京新),010215,其他用药,4700,2461
2756,抗骨增生片(同济堂),010403,风湿骨痛内服,1600,2460
3870,葡萄糖酸锌口服溶液(亚宝),011301,补钙补锌,2500,2458
